"Exp","Snapshot.ID.Tag","Genotype.ID","Watering.Regime","Replicate","Key","DayOfImaging","Projected.Shoot.Area"
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",2,18048
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",3,24260
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",4,27356
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",5,32153
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",6,41149
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",7,51185
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",8,64611
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",9,77583
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",10,101437
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",11,118116
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",12,141751
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",13,175133
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",14,208592
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",15,250295
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",16,290271
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",17,336879
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",18,397203
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",19,473097
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",20,555071
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",21,612615
"E3","055897-W","UNL048","Control",2,"E3_UNL048_2",22,679266
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",0,13582
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",1,16827
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",2,20875
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",3,24000
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",4,32385
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",5,43152
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",6,55159
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",7,61627
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",8,77262
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",9,93535
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",10,113518
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",11,129381
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",12,151825
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",13,168137
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",14,155880
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",15,155497
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",16,143857
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",17,139444
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",18,143443
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",19,154004
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",20,171294
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",21,206546
"E3","055898-D","UNL048","Low water",2,"E3_UNL048_2",22,214652
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",0,18171
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",1,21445
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",2,26644
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",3,32721
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",4,35506
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",5,44285
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",6,52975
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",7,74932
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",8,89447
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",9,111078
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",10,150729
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",11,170574
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",12,196920
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",13,249074
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",14,299388
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",15,351951
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",16,411404
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",17,488088
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",18,558249
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",19,632093
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",20,764272
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",21,898199
"E3","055378-W","UNL049","Control",1,"E3_UNL049_1",22,1026281
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",0,15864
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",1,19545
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",2,23067
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",3,31675
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",4,36042
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",5,41719
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",6,52572
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",7,67676
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",8,77922
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",9,89123
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",10,110159
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",11,123719
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",12,139837
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",13,144277
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",14,146901
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",15,154891
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",16,162964
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",17,183257
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",18,195603
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",19,210702
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",20,218365
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",21,251797
"E3","055379-D","UNL049","Low water",1,"E3_UNL049_1",22,261599
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",0,15154
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",1,19471
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",2,24893
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",3,30820
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",4,36620
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",5,41223
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",6,51826
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",7,65490
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",8,80718
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",9,92367
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",10,124939
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",11,156043
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",12,181021
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",13,212305
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",14,264950
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",15,299639
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",16,361726
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",17,448148
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",18,540464
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",19,614920
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",20,740077
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",21,830485
"E3","055846-W","UNL049","Control",2,"E3_UNL049_2",22,912083
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",0,15012
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",1,16718
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",2,22064
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",3,28431
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",4,32905
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",5,36917
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",6,46233
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",7,60534
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",8,72585
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",9,81794
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",10,95172
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",11,109179
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",12,87622
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",13,120901
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",14,119877
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",15,118536
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",16,98850
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",17,73463
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",18,67279
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",19,72826
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",20,83076
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",21,93008
"E3","055847-D","UNL049","Low water",2,"E3_UNL049_2",22,89290
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",0,12440
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",1,14445
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",2,19189
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",3,23451
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",4,25987
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",5,33703
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",6,35031
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",7,51513
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",8,66777
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",9,75637
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",10,91419
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",11,108201
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",12,122407
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",13,143895
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",14,152189
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",15,161333
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",16,171630
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",17,177257
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",18,186648
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",19,202136
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",20,211225
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",21,232166
"E3","055382-D","UNL050","Low water",1,"E3_UNL050_1",22,246447
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",0,12563
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",1,14523
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",2,18319
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",3,23373
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",4,29534
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",5,33472
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",6,38596
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",7,51276
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",8,68715
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",9,80545
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",10,100759
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",11,120885
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",12,154261
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",13,173545
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",14,212405
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",15,256050
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",16,312041
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",17,355560
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",18,402365
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",19,492989
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",20,572843
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",21,688131
"E3","055383-W","UNL050","Control",1,"E3_UNL050_1",22,792177
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",0,14081
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",1,17492
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",2,23618
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",3,29116
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",4,31498
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",5,40542
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",6,53102
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",7,69556
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",8,84483
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",9,93836
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",10,124260
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",11,161791
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",12,191260
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",13,235595
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",14,285897
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",15,325836
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",16,389780
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",17,467953
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",18,555335
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",19,632640
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",20,733481
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",21,865652
"E3","055640-W","UNL050","Control",2,"E3_UNL050_2",22,957895
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",0,13741
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",1,16665
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",2,20121
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",3,27783
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",4,34065
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",5,37237
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",6,45921
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",7,61507
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",8,67207
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",9,77378
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",10,87496
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",11,103282
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",12,107510
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",13,111168
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",14,122342
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",15,121187
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",16,126043
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",17,121034
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",18,130593
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",19,151249
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",20,146979
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",21,179433
"E3","055641-D","UNL050","Low water",2,"E3_UNL050_2",22,164860
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",0,8356
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",1,11487
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",2,15511
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",3,19296
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",4,21175
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",5,24592
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",6,34164
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",7,37712
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",8,48081
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",9,62246
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",10,77644
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",11,91602
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",12,105102
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",13,127932
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",14,145161
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",15,163750
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",16,201805
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",17,239076
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",18,270207
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",19,318269
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",20,382779
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",21,444849
"E3","055186-W","UNL051","Control",1,"E3_UNL051_1",22,506475
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",0,10063
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",1,12315
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",2,15565
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",3,17999
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",4,20087
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",5,22521
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",6,26370
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",7,30434
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",8,36994
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",9,45058
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",10,58488
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",11,64371
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",12,71052
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",13,82316
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",14,90237
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",15,95940
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",16,101844
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",17,111967
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",18,126862
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",19,136590
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",20,145733
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",21,149983
"E3","055187-D","UNL051","Low water",1,"E3_UNL051_1",22,158069
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",0,10872
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",1,11798
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",2,13455
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",3,15486
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",4,22440
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",5,24646
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",6,27292
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",7,35883
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",8,50181
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",9,56805
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",10,64923
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",11,77278
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",12,97776
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",13,112238
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",14,124925
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",15,148168
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",16,177399
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",17,194386
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",18,230062
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",19,283135
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",20,355876
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",21,405232
"E3","055842-W","UNL051","Control",2,"E3_UNL051_2",22,443123
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",0,10447
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",1,10062
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",2,12298
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",3,14887
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",4,18005
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",5,19779
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",6,19765
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",7,23154
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",8,29525
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",9,32574
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",10,34117
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",11,38815
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",12,47084
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",13,54450
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",14,56753
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",15,58719
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",16,66936
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",17,74232
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",18,80119
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",19,82822
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",20,86803
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",21,84084
"E3","055843-D","UNL051","Low water",2,"E3_UNL051_2",22,82222
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",0,12188
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",1,15120
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",2,22844
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",3,27004
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",4,30328
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",5,35175
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",6,44231
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",7,56856
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",8,71076
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",9,89923
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",10,112059
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",11,131328
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",12,168502
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",13,194860
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",14,231012
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",15,275259
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",16,321384
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",17,369594
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",18,426766
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",19,522431
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",20,601696
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",21,730494
"E3","055703-W","UNL052","Control",1,"E3_UNL052_1",22,804522
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",0,15657
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",1,20514
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",2,23736
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",3,29234
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",4,36630
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",5,45514
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",6,55283
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",7,63939
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",8,81831
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",9,100319
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",10,117662
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",11,130091
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",12,138276
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",13,141211
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",14,149157
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",15,148323
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",16,144077
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",17,129346
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",18,135515
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",19,139863
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",20,139793
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",21,186357
"E3","055704-D","UNL052","Low water",1,"E3_UNL052_1",22,150410
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",0,12765
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",1,15505
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",2,21562
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",3,25694
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",4,28804
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",5,33687
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",6,40791
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",7,50078
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",8,57742
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",9,64776
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",10,76510
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",11,81174
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",12,86060
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",13,92748
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",14,101201
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",15,102997
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",16,104930
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",17,111349
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",18,110028
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",19,112874
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",20,113265
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",21,120020
"E3","055215-D","UNL053","Low water",1,"E3_UNL053_1",22,125847
"E3","055216-W","UNL053","Control",1,"E3_UNL053_1",0,12868
"E3","055216-W","UNL053","Control",1,"E3_UNL053_1",1,15756
"E3","055216-W","UNL053","Control",1,"E3_UNL053_1",2,20764
